user_id,ts_start,keys_total,clicks_total,scroll_delta,moved_distance,session_num
1108,2024-04-01 23:37:37,0,0,0.0,0.0,6.0
1108,2024-04-01 23:37:47,0,0,0.0,0.0,6.0
1108,2024-04-01 23:37:57,0,0,0.0,0.0,6.0
1108,2024-04-01 23:38:07,0,0,0.0,0.0,6.0
1108,2024-04-01 23:38:17,0,0,0.0,0.0,6.0
1108,2024-04-01 23:38:27,0,1,0.0,1418.0,6.0
1108,2024-04-01 23:38:37,0,0,0.0,1890.0,6.0
1108,2024-04-01 23:38:47,0,2,0.0,1629.0,6.0
1108,2024-04-01 23:38:57,0,3,0.0,1049.0,6.0
1108,2024-04-01 23:39:07,0,3,0.0,137.0,6.0
1108,2024-04-01 23:39:17,0,2,0.0,94.0,6.0
1108,2024-04-01 23:39:27,0,4,0.0,167.0,6.0
1108,2024-04-01 23:39:37,0,3,0.0,437.0,6.0
1108,2024-04-01 23:39:47,0,4,0.0,347.0,6.0
1108,2024-04-01 23:39:57,0,3,0.0,428.0,6.0
1108,2024-04-09 11:09:07,0,0,0.0,0.0,10.0
1108,2024-04-09 11:09:17,0,0,0.0,0.0,10.0
1108,2024-04-09 11:09:27,0,0,0.0,0.0,10.0
1108,2024-04-09 11:09:37,0,2,0.0,1866.0,10.0
1108,2024-04-09 11:09:47,0,1,0.0,1818.0,10.0
1108,2024-04-09 11:09:57,0,1,0.0,1367.0,10.0
1108,2024-04-09 11:10:07,0,0,0.0,587.0,10.0
1108,2024-04-09 11:10:17,0,1,0.0,0.0,10.0
1108,2024-04-09 11:10:27,0,0,0.0,0.0,10.0
1108,2024-04-09 11:10:37,0,0,0.0,0.0,10.0
1108,2024-04-09 11:10:47,0,0,0.0,0.0,10.0
1108,2024-04-09 11:10:57,0,0,0.0,49.0,10.0
1108,2024-04-09 11:11:07,0,1,0.0,351.0,10.0
1108,2024-04-09 11:11:17,0,1,0.0,501.0,10.0
1108,2024-04-09 11:11:27,0,0,0.0,669.0,10.0
1108,2024-04-09 11:11:37,0,1,0.0,0.0,10.0
1108,2024-04-09 11:11:47,0,1,0.0,211.0,10.0
1108,2024-04-09 11:11:57,0,0,0.0,0.0,10.0
1108,2024-04-09 11:12:07,0,0,0.0,0.0,10.0
1108,2024-04-09 11:12:17,0,0,0.0,0.0,10.0
1108,2024-04-09 11:12:27,0,0,0.0,0.0,10.0
1108,2024-04-09 11:12:37,0,0,0.0,0.0,10.0
1108,2024-04-09 11:12:47,0,0,0.0,0.0,10.0
1108,2024-04-09 11:12:57,0,0,0.0,0.0,10.0
1108,2024-04-09 11:13:07,0,0,0.0,0.0,10.0
1108,2024-04-09 11:13:17,0,0,0.0,0.0,10.0
1108,2024-04-09 11:13:27,0,0,0.0,0.0,10.0
1108,2024-04-09 11:13:37,0,0,0.0,0.0,10.0
1108,2024-04-09 11:13:47,0,1,0.0,587.0,10.0
1108,2024-04-09 11:13:57,0,0,0.0,644.0,10.0
1108,2024-04-09 11:14:07,0,1,0.0,71.0,10.0
1108,2024-04-09 11:14:17,0,0,0.0,0.0,10.0
1108,2024-04-09 11:14:27,0,0,0.0,213.0,10.0
1108,2024-04-09 11:14:37,0,0,0.0,0.0,10.0
1108,2024-04-09 11:14:47,0,0,0.0,0.0,10.0
1108,2024-04-09 11:14:57,0,0,0.0,336.0,10.0
1108,2024-04-09 11:15:07,0,0,0.0,157.0,10.0
1108,2024-04-09 11:15:17,0,1,0.0,547.0,10.0
1108,2024-04-09 11:15:27,0,0,0.0,436.0,10.0
1108,2024-04-09 11:15:37,0,1,0.0,884.0,10.0
1108,2024-04-09 11:15:47,0,0,0.0,0.0,10.0
1108,2024-04-09 11:15:57,0,0,0.0,0.0,10.0
1108,2024-04-09 11:16:07,0,1,0.0,285.0,10.0
1108,2024-04-09 11:16:17,0,0,0.0,0.0,10.0
1108,2024-04-09 11:16:27,0,0,0.0,214.0,10.0
1108,2024-04-09 11:16:37,0,0,0.0,0.0,10.0
1108,2024-04-09 11:16:47,0,0,0.0,202.0,10.0
1108,2024-04-09 11:16:57,0,0,0.0,64.0,10.0
1108,2024-04-09 11:17:07,0,0,0.0,453.0,10.0
1108,2024-04-09 11:17:17,0,0,0.0,788.0,10.0
1108,2024-04-09 11:17:27,0,2,0.0,415.0,10.0
1108,2024-04-09 11:17:37,0,0,0.0,0.0,10.0
1108,2024-04-09 11:17:47,0,0,0.0,0.0,10.0
1108,2024-04-09 11:17:57,0,0,0.0,0.0,10.0
1108,2024-04-09 11:18:07,0,0,0.0,0.0,10.0
1108,2024-04-09 11:18:17,0,0,0.0,0.0,10.0
1108,2024-04-09 11:18:27,0,0,0.0,0.0,10.0
1108,2024-04-09 11:18:37,0,0,0.0,0.0,10.0
1108,2024-04-09 11:18:47,0,0,0.0,0.0,10.0
1108,2024-04-09 11:18:57,0,0,0.0,0.0,10.0
1108,2024-04-09 11:19:07,0,0,0.0,0.0,10.0
1108,2024-04-09 11:19:17,0,0,0.0,0.0,10.0
1108,2024-04-09 11:19:27,0,0,0.0,0.0,10.0
1108,2024-04-09 11:19:37,0,0,0.0,0.0,10.0
1108,2024-04-09 11:19:47,0,2,0.0,1559.0,10.0
1108,2024-04-09 11:19:57,0,2,0.0,2021.0,10.0
1108,2024-04-09 11:20:08,2,0,0.0,0.0,10.0
1108,2024-04-09 11:20:18,5,0,0.0,142.0,10.0
1108,2024-04-09 11:20:28,10,3,0.0,784.0,10.0
1108,2024-04-09 11:20:38,15,0,0.0,113.0,10.0
1108,2024-04-09 11:20:48,24,1,0.0,0.0,10.0
1108,2024-04-09 11:20:58,35,1,0.0,569.0,10.0
1108,2024-04-09 11:21:08,42,0,0.0,0.0,10.0
1108,2024-04-09 11:21:18,12,0,0.0,646.0,10.0
1108,2024-04-09 11:21:28,0,1,0.0,471.0,10.0
1108,2024-04-09 11:21:38,0,0,0.0,576.0,10.0
1108,2024-04-09 11:21:48,0,0,0.0,0.0,10.0
1108,2024-04-09 11:21:58,0,1,0.0,627.0,10.0
1108,2024-04-09 11:22:08,0,0,0.0,0.0,10.0
1108,2024-04-09 11:22:18,0,0,0.0,418.0,10.0
1108,2024-04-09 11:22:28,0,0,0.0,308.0,10.0
1108,2024-04-09 11:22:38,0,0,0.0,264.0,10.0
1108,2024-04-09 11:22:48,0,1,0.0,502.0,10.0
1108,2024-04-09 11:22:58,0,1,0.0,637.0,10.0
1108,2024-04-09 11:23:08,0,2,0.0,1414.0,10.0
1108,2024-04-09 11:23:18,0,0,0.0,126.0,10.0
1108,2024-04-09 11:23:28,0,1,0.0,1020.0,10.0
1108,2024-04-09 11:23:38,9,0,0.0,639.0,10.0
1108,2024-04-09 11:23:48,0,1,0.0,291.0,10.0
1108,2024-04-09 11:23:58,0,1,0.0,276.0,10.0
1108,2024-04-09 11:24:08,3,1,0.0,294.0,10.0
1108,2024-04-09 11:24:18,0,0,0.0,111.0,10.0
1108,2024-04-09 11:24:28,0,0,0.0,0.0,10.0
1108,2024-04-09 11:24:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:24:48,0,0,0.0,0.0,10.0
1108,2024-04-09 11:24:58,0,0,0.0,488.0,10.0
1108,2024-04-09 11:25:08,0,0,0.0,98.0,10.0
1108,2024-04-09 11:25:18,0,0,0.0,162.0,10.0
1108,2024-04-09 11:25:28,0,0,0.0,0.0,10.0
1108,2024-04-09 11:25:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:25:48,0,0,0.0,0.0,10.0
1108,2024-04-09 11:25:58,0,0,0.0,0.0,10.0
1108,2024-04-09 11:26:08,0,0,0.0,0.0,10.0
1108,2024-04-09 11:26:18,0,0,0.0,0.0,10.0
1108,2024-04-09 11:26:28,0,0,0.0,148.0,10.0
1108,2024-04-09 11:26:38,0,0,0.0,8.0,10.0
1108,2024-04-09 11:26:48,0,1,0.0,897.0,10.0
1108,2024-04-09 11:26:58,0,0,0.0,0.0,10.0
1108,2024-04-09 11:27:08,0,0,0.0,0.0,10.0
1108,2024-04-09 11:27:18,0,0,0.0,198.0,10.0
1108,2024-04-09 11:27:28,0,0,0.0,0.0,10.0
1108,2024-04-09 11:27:38,0,1,0.0,1014.0,10.0
1108,2024-04-09 11:27:48,0,0,0.0,180.0,10.0
1108,2024-04-09 11:27:58,0,0,0.0,0.0,10.0
1108,2024-04-09 11:28:08,0,0,0.0,157.0,10.0
1108,2024-04-09 11:28:18,0,1,0.0,723.0,10.0
1108,2024-04-09 11:28:28,0,2,0.0,1159.0,10.0
1108,2024-04-09 11:28:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:28:48,0,0,0.0,0.0,10.0
1108,2024-04-09 11:28:58,0,1,0.0,659.0,10.0
1108,2024-04-09 11:29:08,0,2,0.0,1616.0,10.0
1108,2024-04-09 11:29:18,0,0,0.0,433.0,10.0
1108,2024-04-09 11:29:28,0,1,0.0,974.0,10.0
1108,2024-04-09 11:29:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:29:48,0,1,0.0,1986.0,10.0
1108,2024-04-09 11:29:58,0,1,0.0,362.0,10.0
1108,2024-04-09 11:30:08,0,0,0.0,25.0,10.0
1108,2024-04-09 11:30:18,0,2,0.0,1202.0,10.0
1108,2024-04-09 11:30:28,0,1,0.0,697.0,10.0
1108,2024-04-09 11:30:38,0,0,0.0,871.0,10.0
1108,2024-04-09 11:30:48,0,0,0.0,290.0,10.0
1108,2024-04-09 11:30:58,0,0,0.0,198.0,10.0
1108,2024-04-09 11:31:08,0,1,0.0,441.0,10.0
1108,2024-04-09 11:31:18,0,0,0.0,0.0,10.0
1108,2024-04-09 11:31:28,0,1,0.0,1584.0,10.0
1108,2024-04-09 11:31:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:31:48,0,0,0.0,0.0,10.0
1108,2024-04-09 11:31:58,0,0,0.0,0.0,10.0
1108,2024-04-09 11:32:08,0,0,0.0,371.0,10.0
1108,2024-04-09 11:32:18,0,0,0.0,0.0,10.0
1108,2024-04-09 11:32:28,0,0,0.0,0.0,10.0
1108,2024-04-09 11:32:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:32:48,0,0,0.0,54.0,10.0
1108,2024-04-09 11:32:58,0,0,0.0,0.0,10.0
1108,2024-04-09 11:33:08,0,0,0.0,0.0,10.0
1108,2024-04-09 11:33:18,0,0,0.0,82.0,10.0
1108,2024-04-09 11:33:28,0,2,0.0,2861.0,10.0
1108,2024-04-09 11:33:38,0,1,0.0,1199.0,10.0
1108,2024-04-09 11:33:48,0,1,0.0,26.0,10.0
1108,2024-04-09 11:33:58,0,0,0.0,385.0,10.0
1108,2024-04-09 11:34:08,0,0,0.0,0.0,10.0
1108,2024-04-09 11:34:18,0,0,0.0,0.0,10.0
1108,2024-04-09 11:34:28,0,0,0.0,0.0,10.0
1108,2024-04-09 11:34:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:34:48,0,0,0.0,0.0,10.0
1108,2024-04-09 11:34:58,0,0,0.0,0.0,10.0
1108,2024-04-09 11:35:08,0,0,0.0,0.0,10.0
1108,2024-04-09 11:35:18,0,0,0.0,0.0,10.0
1108,2024-04-09 11:35:28,0,0,0.0,0.0,10.0
1108,2024-04-09 11:35:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:35:48,0,0,0.0,0.0,10.0
1108,2024-04-09 11:35:58,0,0,0.0,0.0,10.0
1108,2024-04-09 11:36:08,0,0,0.0,0.0,10.0
1108,2024-04-09 11:36:18,0,0,0.0,0.0,10.0
1108,2024-04-09 11:36:28,0,0,0.0,0.0,10.0
1108,2024-04-09 11:36:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:36:48,0,0,0.0,0.0,10.0
1108,2024-04-09 11:36:58,0,0,0.0,0.0,10.0
1108,2024-04-09 11:37:08,0,0,0.0,0.0,10.0
1108,2024-04-09 11:37:18,0,0,0.0,0.0,10.0
1108,2024-04-09 11:37:28,0,0,0.0,0.0,10.0
1108,2024-04-09 11:37:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:37:48,0,0,0.0,0.0,10.0
1108,2024-04-09 11:37:58,0,0,0.0,0.0,10.0
1108,2024-04-09 11:38:08,0,0,0.0,0.0,10.0
1108,2024-04-09 11:38:18,0,0,0.0,0.0,10.0
1108,2024-04-09 11:38:28,0,0,0.0,0.0,10.0
1108,2024-04-09 11:38:38,0,0,0.0,0.0,10.0
1108,2024-04-09 11:38:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:38:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:39:09,0,0,0.0,70.0,10.0
1108,2024-04-09 11:39:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:39:29,0,0,0.0,338.0,10.0
1108,2024-04-09 11:39:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:39:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:39:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:40:09,0,0,0.0,0.0,10.0
1108,2024-04-09 11:40:19,0,0,0.0,440.0,10.0
1108,2024-04-09 11:40:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:40:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:40:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:40:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:41:09,0,0,0.0,0.0,10.0
1108,2024-04-09 11:41:19,0,0,0.0,23.0,10.0
1108,2024-04-09 11:41:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:41:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:41:49,0,0,0.0,81.0,10.0
1108,2024-04-09 11:41:59,0,0,0.0,70.0,10.0
1108,2024-04-09 11:42:09,0,0,0.0,45.0,10.0
1108,2024-04-09 11:42:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:42:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:42:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:42:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:42:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:43:09,0,0,0.0,0.0,10.0
1108,2024-04-09 11:43:19,0,0,0.0,58.0,10.0
1108,2024-04-09 11:43:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:43:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:43:49,0,0,0.0,54.0,10.0
1108,2024-04-09 11:43:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:44:09,0,0,0.0,0.0,10.0
1108,2024-04-09 11:44:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:44:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:44:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:44:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:44:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:45:09,0,0,0.0,0.0,10.0
1108,2024-04-09 11:45:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:45:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:45:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:45:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:45:59,0,0,0.0,55.0,10.0
1108,2024-04-09 11:46:09,0,0,0.0,0.0,10.0
1108,2024-04-09 11:46:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:46:29,0,1,0.0,492.0,10.0
1108,2024-04-09 11:46:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:46:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:46:59,0,0,0.0,689.0,10.0
1108,2024-04-09 11:47:09,0,1,0.0,106.0,10.0
1108,2024-04-09 11:47:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:47:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:47:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:47:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:47:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:48:09,0,0,0.0,0.0,10.0
1108,2024-04-09 11:48:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:48:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:48:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:48:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:48:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:49:09,0,0,0.0,0.0,10.0
1108,2024-04-09 11:49:19,0,0,0.0,37.0,10.0
1108,2024-04-09 11:49:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:49:39,0,0,0.0,245.0,10.0
1108,2024-04-09 11:49:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:49:59,0,1,0.0,640.0,10.0
1108,2024-04-09 11:50:09,0,0,0.0,0.0,10.0
1108,2024-04-09 11:50:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:50:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:50:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:50:49,0,0,0.0,369.0,10.0
1108,2024-04-09 11:50:59,0,0,0.0,191.0,10.0
1108,2024-04-09 11:51:09,0,0,0.0,0.0,10.0
1108,2024-04-09 11:51:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:51:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:51:39,0,0,0.0,531.0,10.0
1108,2024-04-09 11:51:49,0,1,0.0,2679.0,10.0
1108,2024-04-09 11:51:59,8,3,0.0,20.0,10.0
1108,2024-04-09 11:52:09,6,1,0.0,999.0,10.0
1108,2024-04-09 11:52:19,0,0,0.0,246.0,10.0
1108,2024-04-09 11:52:29,0,0,0.0,443.0,10.0
1108,2024-04-09 11:52:39,1,2,0.0,1348.0,10.0
1108,2024-04-09 11:52:49,4,1,0.0,317.0,10.0
1108,2024-04-09 11:52:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:53:09,0,1,0.0,0.0,10.0
1108,2024-04-09 11:53:19,0,0,0.0,444.0,10.0
1108,2024-04-09 11:53:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:53:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:53:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:53:59,0,0,0.0,199.0,10.0
1108,2024-04-09 11:54:09,0,0,0.0,216.0,10.0
1108,2024-04-09 11:54:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:54:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:54:39,0,0,0.0,1233.0,10.0
1108,2024-04-09 11:54:49,0,0,0.0,369.0,10.0
1108,2024-04-09 11:54:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:55:09,0,0,0.0,169.0,10.0
1108,2024-04-09 11:55:19,0,0,0.0,144.0,10.0
1108,2024-04-09 11:55:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:55:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:55:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:55:59,0,0,0.0,0.0,10.0
1108,2024-04-09 11:56:09,0,0,0.0,59.0,10.0
1108,2024-04-09 11:56:19,0,0,0.0,178.0,10.0
1108,2024-04-09 11:56:29,0,0,0.0,0.0,10.0
1108,2024-04-09 11:56:39,0,0,0.0,0.0,10.0
1108,2024-04-09 11:56:49,0,0,0.0,0.0,10.0
1108,2024-04-09 11:56:59,0,1,0.0,2349.0,10.0
1108,2024-04-09 11:57:09,0,1,0.0,985.0,10.0
1108,2024-04-09 11:57:19,0,0,0.0,0.0,10.0
1108,2024-04-09 11:57:30,0,0,0.0,0.0,10.0
1108,2024-04-09 11:57:40,0,0,0.0,0.0,10.0
1108,2024-04-09 11:57:50,0,0,0.0,0.0,10.0
1108,2024-04-09 11:58:00,0,0,0.0,0.0,10.0
1108,2024-04-09 11:58:10,0,0,0.0,0.0,10.0
1108,2024-04-09 11:58:20,0,0,0.0,432.0,10.0
1108,2024-04-09 11:58:30,0,0,0.0,0.0,10.0
1108,2024-04-09 11:58:40,0,0,0.0,144.0,10.0
1108,2024-04-09 11:58:50,0,0,0.0,0.0,10.0
1108,2024-04-09 11:59:00,0,0,0.0,0.0,10.0
1108,2024-04-09 11:59:10,0,0,0.0,0.0,10.0
1108,2024-04-09 11:59:20,0,0,0.0,0.0,10.0
1108,2024-04-09 11:59:30,0,0,0.0,0.0,10.0
1108,2024-04-09 11:59:40,0,0,0.0,0.0,10.0
1108,2024-04-09 11:59:50,0,0,0.0,0.0,10.0
1108,2024-04-09 12:00:00,0,0,0.0,0.0,10.0
1108,2024-04-09 12:00:10,0,0,0.0,0.0,10.0
1108,2024-04-09 12:00:20,0,0,0.0,0.0,10.0
1108,2024-04-09 12:00:30,0,0,0.0,0.0,10.0
1108,2024-04-09 12:00:40,0,0,0.0,0.0,10.0
1108,2024-04-09 12:00:50,0,0,0.0,0.0,10.0
1108,2024-04-09 12:01:00,0,0,0.0,0.0,10.0
1108,2024-04-09 12:01:10,0,0,0.0,0.0,10.0
1108,2024-04-09 12:01:20,0,0,0.0,0.0,10.0
1108,2024-04-09 12:01:30,0,0,0.0,0.0,10.0
1108,2024-04-09 12:01:40,0,2,0.0,2791.0,10.0
1108,2024-04-09 12:01:50,0,5,0.0,1230.0,10.0
1108,2024-04-09 12:02:00,0,3,0.0,627.0,10.0
1108,2024-04-02 11:39:04,0,1,0.0,2308.0,7.0
1108,2024-04-02 11:39:14,0,1,0.0,409.0,7.0
1108,2024-04-02 11:39:24,0,0,0.0,0.0,7.0
1108,2024-04-02 11:39:34,0,0,0.0,38.0,7.0
1108,2024-04-02 11:39:44,0,0,0.0,295.0,7.0
1108,2024-04-02 11:39:54,0,1,0.0,594.0,7.0
1108,2024-04-02 11:40:04,0,0,0.0,0.0,7.0
1108,2024-04-02 11:40:14,0,0,0.0,223.0,7.0
1108,2024-04-02 11:40:24,0,0,0.0,0.0,7.0
1108,2024-04-02 11:40:34,0,0,0.0,0.0,7.0
1108,2024-04-02 11:40:44,0,0,0.0,0.0,7.0
1108,2024-04-02 11:40:54,0,0,0.0,0.0,7.0
1108,2024-04-02 11:41:04,0,0,0.0,104.0,7.0
1108,2024-04-02 11:41:14,0,0,0.0,0.0,7.0
1108,2024-04-02 11:41:24,0,1,0.0,326.0,7.0
1108,2024-04-02 11:41:34,0,1,0.0,367.0,7.0
1108,2024-04-02 11:41:44,0,0,0.0,0.0,7.0
1108,2024-04-02 11:41:54,0,1,0.0,707.0,7.0
1108,2024-04-02 11:42:04,0,0,0.0,142.0,7.0
1108,2024-04-02 11:42:14,0,0,0.0,423.0,7.0
1108,2024-04-02 11:42:24,0,0,0.0,63.0,7.0
1108,2024-04-02 11:42:34,0,0,0.0,498.0,7.0
1108,2024-04-02 11:42:44,0,2,0.0,381.0,7.0
1108,2024-04-02 11:42:54,0,0,0.0,347.0,7.0
1108,2024-04-02 11:43:04,0,0,0.0,0.0,7.0
1108,2024-04-02 11:43:14,0,0,0.0,0.0,7.0
1108,2024-04-02 11:43:24,0,0,0.0,280.0,7.0
1108,2024-04-02 11:43:34,0,0,0.0,0.0,7.0
1108,2024-04-02 11:43:44,0,0,0.0,479.0,7.0
1108,2024-04-02 11:43:54,0,0,0.0,0.0,7.0
1108,2024-04-02 11:44:04,0,0,0.0,0.0,7.0
1108,2024-04-02 11:44:14,0,0,0.0,0.0,7.0
1108,2024-04-02 11:44:24,0,0,0.0,0.0,7.0
1108,2024-04-02 11:44:34,0,0,0.0,0.0,7.0
1108,2024-04-02 11:44:44,0,0,0.0,0.0,7.0
1108,2024-04-02 11:44:54,0,0,0.0,160.0,7.0
1108,2024-04-02 11:45:04,0,0,0.0,200.0,7.0
1108,2024-04-02 11:45:14,0,0,0.0,0.0,7.0
1108,2024-04-02 11:45:24,0,0,0.0,158.0,7.0
1108,2024-04-02 11:45:34,0,0,0.0,0.0,7.0
1108,2024-04-02 11:45:44,0,0,0.0,63.0,7.0
1108,2024-04-02 11:45:54,0,1,0.0,637.0,7.0
1108,2024-04-02 11:46:04,0,0,0.0,725.0,7.0
1108,2024-04-02 11:46:14,0,0,0.0,0.0,7.0
1108,2024-04-02 11:46:24,0,0,0.0,0.0,7.0
1108,2024-04-02 11:46:34,0,0,0.0,0.0,7.0
1108,2024-04-02 11:46:44,0,0,0.0,503.0,7.0
1108,2024-04-02 11:46:54,0,2,0.0,555.0,7.0
1108,2024-04-02 11:47:04,0,0,0.0,0.0,7.0
1108,2024-04-02 11:47:14,0,1,0.0,65.0,7.0
1108,2024-04-02 11:47:24,0,1,0.0,342.0,7.0
1108,2024-04-02 11:47:34,0,0,0.0,0.0,7.0
1108,2024-04-02 11:47:44,0,2,0.0,838.0,7.0
1108,2024-04-02 11:47:54,0,1,0.0,161.0,7.0
1108,2024-04-02 11:48:04,0,2,0.0,356.0,7.0
1108,2024-04-02 11:48:14,0,0,0.0,811.0,7.0
1108,2024-04-02 11:48:24,0,0,0.0,0.0,7.0
1108,2024-04-02 11:48:34,0,0,0.0,0.0,7.0
1108,2024-04-02 11:48:44,0,0,0.0,0.0,7.0
1108,2024-04-02 11:48:54,0,0,0.0,0.0,7.0
1108,2024-04-02 11:49:04,0,0,0.0,0.0,7.0
1108,2024-04-02 11:49:14,0,0,0.0,0.0,7.0
1108,2024-04-02 11:49:24,0,2,0.0,2118.0,7.0
1108,2024-04-02 11:49:34,0,0,0.0,408.0,7.0
1108,2024-04-02 11:49:44,0,0,0.0,0.0,7.0
1108,2024-04-02 11:49:54,0,0,0.0,0.0,7.0
1108,2024-04-02 11:50:04,0,0,0.0,0.0,7.0
1108,2024-04-02 11:50:14,0,0,0.0,0.0,7.0
1108,2024-04-02 11:50:24,2,1,0.0,218.0,7.0
1108,2024-04-02 11:50:34,0,0,0.0,3250.0,7.0
1108,2024-04-02 11:50:44,0,0,0.0,0.0,7.0
1108,2024-04-02 11:50:54,0,0,0.0,0.0,7.0
1108,2024-04-02 11:51:05,0,0,0.0,612.0,7.0
1108,2024-04-02 11:51:15,0,2,0.0,4383.0,7.0
1108,2024-04-02 11:51:25,15,4,0.0,3915.0,7.0
1108,2024-04-02 11:51:35,18,0,0.0,138.0,7.0
1108,2024-04-02 11:51:45,0,1,0.0,0.0,7.0
1108,2024-04-02 11:51:55,0,0,0.0,198.0,7.0
1108,2024-04-02 11:52:05,0,0,0.0,1226.0,7.0
1108,2024-04-02 11:52:15,0,0,0.0,128.0,7.0
1108,2024-04-02 11:52:25,0,0,0.0,0.0,7.0
1108,2024-04-02 11:52:35,0,0,0.0,0.0,7.0
1108,2024-04-02 11:52:45,0,1,0.0,1258.0,7.0
1108,2024-04-02 11:52:55,0,0,0.0,0.0,7.0
1108,2024-04-02 11:53:05,0,0,0.0,0.0,7.0
1108,2024-04-02 11:53:15,0,0,0.0,0.0,7.0
1108,2024-04-02 11:53:25,0,0,0.0,0.0,7.0
1108,2024-04-02 11:53:35,0,0,0.0,0.0,7.0
1108,2024-04-02 11:53:45,0,0,0.0,0.0,7.0
1108,2024-04-02 11:53:55,0,0,0.0,362.0,7.0
1108,2024-04-02 11:54:05,0,0,0.0,0.0,7.0
1108,2024-04-02 11:54:15,0,0,0.0,0.0,7.0
1108,2024-04-02 11:54:25,0,0,0.0,0.0,7.0
1108,2024-04-02 11:54:35,0,0,0.0,0.0,7.0
1108,2024-04-02 11:54:45,0,0,0.0,0.0,7.0
1108,2024-04-02 11:54:55,0,0,0.0,0.0,7.0
1108,2024-04-02 11:55:05,0,1,0.0,255.0,7.0
1108,2024-04-02 11:55:15,7,1,0.0,1435.0,7.0
1108,2024-04-02 11:55:25,24,0,0.0,207.0,7.0
1108,2024-04-02 11:55:35,0,2,0.0,1543.0,7.0
1108,2024-04-02 11:55:45,0,0,0.0,0.0,7.0
1108,2024-04-02 11:55:55,0,0,0.0,0.0,7.0
